URL;Time;Time_sys
https://rottentomatoes.com/;0.247232;0.299385
https://www.foxnews.com/;0.127096;0.159112
https://www.netflix.com/ua/;0.610041;0.736552
https://play.google.com/store;0.201097;0.597387
https://www.imdb.com/;0.450947;0.669762
https://www.youtube.com/;0.19299;0.653058
https://www.youtube.com/;0.196532;0.493575
https://www.amazon.com/;Null;0.279193
https://www.google.com/;0.196988;0.203414
https://www.wiktionary.org/;0.183988;0.188057
https://steamcommunity.com/;0.377987;0.381704
https://rottentomatoes.com/;0.167956;0.219741
https://www.foxnews.com/;0.160673;0.191012
https://www.netflix.com/ua/;0.624319;0.748621
https://play.google.com/store;0.20268;0.591988
https://www.imdb.com/;0.450563;0.599437
https://www.youtube.com/;0.188985;0.883641
https://www.youtube.com/;0.178966;0.393107
https://www.amazon.com/;Null;0.246189
https://www.google.com/;0.188518;0.195811
https://www.wiktionary.org/;0.179058;0.185739
https://steamcommunity.com/;0.336654;0.342562
https://rottentomatoes.com/;0.187355;0.242737
https://www.foxnews.com/;0.150488;0.191005
https://www.netflix.com/ua/;0.612682;0.737895
https://play.google.com/store;1.151875;1.712914
https://www.imdb.com/;0.786695;1.106964
https://www.youtube.com/;0.205151;0.483682
https://www.youtube.com/;0.20697;0.512909
https://www.amazon.com/;Null;0.263872
https://www.google.com/;0.201908;0.208434
https://www.wiktionary.org/;0.182483;0.187202
https://steamcommunity.com/;0.328497;0.334573
https://rottentomatoes.com/;0.597296;0.602364
https://www.foxnews.com/;0.130544;0.162162
https://www.netflix.com/ua/;0.49797;0.622228
https://play.google.com/store;0.203815;0.600579
https://www.imdb.com/;0.495785;0.636722
https://www.youtube.com/;0.179248;0.345061
https://www.youtube.com/;0.249099;0.643096
https://www.amazon.com/;Null;0.245254
https://www.google.com/;0.190541;0.196362
https://www.wiktionary.org/;0.189035;0.196091
https://steamcommunity.com/;0.325055;0.331316
https://rottentomatoes.com/;0.18663;0.242897
https://www.foxnews.com/;0.132783;0.164544
https://www.netflix.com/ua/;0.581433;0.708575
https://play.google.com/store;0.211818;0.584081
https://www.imdb.com/;0.479424;0.687276
https://www.youtube.com/;0.185865;0.528038
https://www.youtube.com/;0.187368;0.503872
https://www.amazon.com/;Null;0.256571
https://www.google.com/;0.184422;0.188857
https://www.wiktionary.org/;0.187913;0.192155
https://steamcommunity.com/;0.316296;0.321516
https://rottentomatoes.com/;0.188085;0.241735
https://www.foxnews.com/;0.113907;0.143023
https://www.netflix.com/ua/;0.466919;0.664822
https://play.google.com/store;0.185543;0.480346
https://www.imdb.com/;0.444201;0.651134
https://www.youtube.com/;0.187424;1.30331
https://www.youtube.com/;0.190905;1.493724
https://www.amazon.com/;Null;0.323807
