03.02.2020 17:13:54,SearchUI.exe,test_18,0.6 ,1.17,189.92,108
03.02.2020 17:14:07,SearchUI.exe,test_19,0   ,1.55,252.5 ,150.24
03.02.2020 17:14:09,SearchUI.exe,test_19,10.2,1.17,190.96,109.04
03.02.2020 17:14:12,SearchUI.exe,test_19,1.3 ,1.18,191.11,109.16
03.02.2020 17:14:24,SearchUI.exe,test_20,0   ,1.56,253.32,150.75
03.02.2020 17:14:27,SearchUI.exe,test_20,10.6,1.17,191   ,108.95
03.02.2020 17:14:29,SearchUI.exe,test_20,0.7 ,1.18,191.2 ,109.16
03.02.2020 17:14:41,SearchUI.exe,test_21,0   ,1.57,254.75,152.23
03.02.2020 17:14:44,SearchUI.exe,test_21,10.7,1.18,191.43,109.41
03.02.2020 17:14:46,SearchUI.exe,test_21,0.6 ,1.18,191.63,109.62
03.02.2020 17:14:57,SearchUI.exe,test_22,0   ,1.56,253.61,151.36
03.02.2020 17:14:59,SearchUI.exe,test_22,14.9,1.55,251.76,149.32
03.02.2020 17:15:03,SearchUI.exe,test_22,5.1 ,1.19,192.67,111.07
03.02.2020 17:15:15,SearchUI.exe,test_23,0   ,1.57,255.82,153.43
03.02.2020 17:15:18,SearchUI.exe,test_23,9.9 ,1.19,192.97,111.25
03.02.2020 17:15:20,SearchUI.exe,test_23,2.1 ,1.19,192.96,111.14
03.02.2020 17:15:32,SearchUI.exe,test_24,0   ,1.57,254.81,153.29
03.02.2020 17:15:35,SearchUI.exe,test_24,8.8 ,1.19,192.81,110.93
03.02.2020 17:15:37,SearchUI.exe,test_24,0   ,1.19,192.99,111.09
03.02.2020 17:15:49,SearchUI.exe,test_25,0   ,1.57,255.76,153.82
03.02.2020 17:15:52,SearchUI.exe,test_25,10.4,1.19,193.06,111.11
03.02.2020 17:15:54,SearchUI.exe,test_25,0   ,1.19,193.27,111.38
03.02.2020 17:16:06,SearchUI.exe,test_26,0   ,1.58,256.35,154.35
03.02.2020 17:16:09,SearchUI.exe,test_26,12  ,1.19,194.05,112.21
03.02.2020 17:16:11,SearchUI.exe,test_26,3.5 ,1.19,194.1 ,112.26
03.02.2020 17:16:23,SearchUI.exe,test_27,0   ,1.58,256.4 ,154.75
03.02.2020 17:16:26,SearchUI.exe,test_27,12.9,1.2 ,195.56,113.92
03.02.2020 17:16:28,SearchUI.exe,test_27,3.3 ,1.2 ,194.3 ,112.66
03.02.2020 17:16:40,SearchUI.exe,test_28,0   ,1.58,256.22,155.4
03.02.2020 17:16:43,SearchUI.exe,test_28,13  ,1.21,197.01,115.33
03.02.2020 17:16:45,SearchUI.exe,test_28,0   ,1.2 ,194.72,113.02
03.02.2020 17:16:57,SearchUI.exe,test_29,0   ,1.58,256.52,154.57
03.02.2020 17:17:00,SearchUI.exe,test_29,11.6,1.2 ,195.46,113.69
03.02.2020 17:17:03,SearchUI.exe,test_29,0   ,1.2 ,195.67,113.89
03.02.2020 17:17:15,SearchUI.exe,test_30,0   ,1.59,258.3 ,156.07
03.02.2020 17:17:18,SearchUI.exe,test_30,12.4,1.21,196.12,114.43
03.02.2020 17:17:20,SearchUI.exe,test_30,0   ,1.2 ,195.12,113.51
03.02.2020 17:17:32,SearchUI.exe,test_31,0   ,1.59,258.11,156.71
03.02.2020 17:17:35,SearchUI.exe,test_31,14.4,1.21,196.72,115.09
03.02.2020 17:17:38,SearchUI.exe,test_31,0.6 ,1.21,196.96,115.56
03.02.2020 17:17:50,SearchUI.exe,test_32,0   ,1.6 ,259.37,157.09
03.02.2020 17:17:53,SearchUI.exe,test_32,14.8,1.22,197.64,116.03
03.02.2020 17:17:55,SearchUI.exe,test_32,0   ,1.21,196.55,114.98
03.02.2020 17:18:07,SearchUI.exe,test_33,0   ,1.47,238.61,137.7
03.02.2020 17:18:09,SearchUI.exe,test_33,10.2,1.47,238.62,137.71
03.02.2020 17:18:11,SearchUI.exe,test_33,9.1 ,1.47,238.79,137.86
03.02.2020 17:18:22,SearchUI.exe,test_34,0   ,1.59,259.19,157.48
03.02.2020 17:18:25,SearchUI.exe,test_34,6.1 ,1.22,198.43,116.86
03.02.2020 17:18:27,SearchUI.exe,test_34,0.6 ,1.22,198.69,117.37
03.02.2020 17:18:39,SearchUI.exe,test_35,0   ,1.6 ,260.09,158.29
